Customer_ID,Feedback_Score,Policy_Type,Late_Payments,Lifetime_Months,Claims_Filed,Premium_Amount,Age,Gender,Income_Level,Is_Churn
CUST_2257,2,Life,4,9,5,2520,85,Male,Low,1
CUST_2258,3,Life,9,52,2,2876,32,Female,Low,0
CUST_2259,9,Health,10,54,0,2274,56,Other,Medium,1
CUST_2260,3,Health,8,43,4,1726,31,Female,Low,0
CUST_2261,2,Auto,9,51,2,1978,66,Other,Medium,1
CUST_2262,2,Life,3,23,3,2375,81,Female,Medium,0
CUST_2263,2,Life,9,29,4,1059,30,Female,Low,1
CUST_2264,3,Auto,7,39,4,2042,55,Female,High,0
CUST_2265,7,Life,5,57,3,1543,59,Male,Low,0
CUST_2266,5,Health,9,21,5,1043,26,Female,Medium,1
CUST_2267,3,Life,5,16,5,2474,37,Female,Medium,0
CUST_2268,2,Auto,5,51,4,3906,18,Female,High,1
CUST_2269,9,Auto,3,23,3,3696,83,Male,High,0
CUST_2270,2,Life,6,28,4,2651,52,Female,High,0
CUST_2271,6,Auto,10,20,4,4739,72,Male,High,0
CUST_2272,5,Life,4,18,4,2539,62,Other,Medium,0
CUST_2273,5,Life,10,43,2,3435,49,Other,Medium,0
CUST_2274,8,Life,2,5,2,4702,83,Male,High,0
CUST_2275,9,Health,2,58,4,581,61,Male,Low,0
CUST_2276,9,Health,10,5,5,4795,29,Other,High,0
CUST_2277,10,Life,0,39,5,2724,51,Male,Medium,0
CUST_2278,4,Life,9,42,5,3695,23,Male,Low,1
CUST_2279,8,Life,4,44,3,4726,65,Other,High,0
CUST_2280,8,Life,7,13,4,4573,69,Other,Medium,0
CUST_2281,1,Life,0,23,5,2190,55,Other,Low,0
CUST_2282,8,Health,5,19,2,1632,62,Female,Medium,0
CUST_2283,1,Health,4,59,3,4212,45,Male,Low,1
CUST_2284,6,Life,4,50,5,3085,50,Other,Medium,0
CUST_2285,1,Life,7,29,4,4681,24,Other,High,1
CUST_2286,8,Life,6,45,3,2735,30,Other,High,0
CUST_2287,1,Auto,5,12,0,3243,24,Male,Low,0
CUST_2288,10,Health,8,34,0,3997,77,Male,Low,0
CUST_2289,6,Health,3,26,2,1660,64,Female,Medium,0
CUST_2290,1,Health,9,16,4,4384,40,Other,Low,0
CUST_2291,7,Health,10,38,0,1376,75,Male,High,0
CUST_2292,3,Auto,0,37,3,2052,78,Female,Medium,0
CUST_2293,7,Life,1,45,4,4319,39,Female,High,0
CUST_2294,4,Health,8,26,2,936,35,Female,Medium,1
CUST_2295,3,Life,10,11,3,1676,61,Other,High,1
CUST_2296,8,Life,7,20,0,2625,78,Other,Medium,0
CUST_2297,7,Health,6,52,5,2948,59,Female,Low,0
CUST_2298,3,Life,9,2,4,3714,24,Female,Low,0
CUST_2299,5,Health,2,43,0,4802,34,Female,Low,0
CUST_2300,4,Auto,7,11,3,2766,40,Female,Low,0
CUST_2301,3,Auto,0,15,4,3348,61,Male,Low,0
CUST_2302,7,Auto,4,33,5,4938,49,Female,Low,1
CUST_2303,6,Health,3,45,1,738,33,Male,Low,0
CUST_2304,8,Auto,8,17,1,1002,38,Female,Low,1
CUST_2305,3,Life,8,40,5,3609,41,Other,Low,0
CUST_2306,1,Life,5,10,5,3770,78,Other,Low,0
CUST_2307,8,Life,2,4,4,730,39,Female,High,0
CUST_2308,10,Health,8,15,2,2932,65,Male,High,0
CUST_2309,9,Health,7,5,0,4328,52,Other,Low,0
CUST_2310,1,Life,1,31,0,4796,54,Other,Medium,0
CUST_2311,5,Health,5,41,4,2125,64,Other,High,0
CUST_2312,8,Health,8,23,5,947,58,Female,High,1
CUST_2313,1,Auto,3,40,5,3913,19,Male,Medium,0
CUST_2314,8,Life,4,5,5,1704,49,Other,Low,0
CUST_2315,9,Life,10,17,1,3987,19,Female,Low,0
CUST_2316,10,Auto,10,21,1,2883,75,Female,Medium,0
CUST_2317,4,Life,4,1,3,3821,58,Female,Low,0
CUST_2318,8,Auto,3,39,5,3216,34,Male,High,0
CUST_2319,10,Auto,0,3,4,4612,60,Male,Medium,1
CUST_2320,9,Health,2,39,3,4857,50,Other,Medium,0
CUST_2321,8,Health,9,42,3,4593,72,Male,High,0
CUST_2322,8,Life,9,2,4,1953,78,Female,Medium,0
CUST_2323,6,Auto,10,42,3,2692,74,Female,Medium,1
CUST_2324,3,Auto,7,13,4,2694,37,Female,Medium,1
CUST_2325,4,Health,3,40,5,2961,48,Other,Low,0
CUST_2326,10,Health,8,44,4,3685,66,Female,Medium,0
CUST_2327,10,Life,5,24,4,2486,74,Male,Low,0
CUST_2328,10,Auto,4,50,4,1172,80,Other,High,1
CUST_2329,7,Health,4,31,2,1665,84,Female,High,0
CUST_2330,4,Health,2,9,1,4841,42,Female,Low,0
CUST_2331,7,Auto,4,34,0,2794,19,Other,High,0
CUST_2332,10,Life,0,58,0,1645,74,Other,Medium,0
CUST_2333,2,Auto,2,25,1,851,58,Female,High,1
CUST_2334,9,Life,9,40,1,1915,28,Female,Medium,0
CUST_2335,5,Health,4,16,3,4256,70,Male,Low,0
CUST_2336,6,Health,8,40,2,3004,43,Other,Medium,0
CUST_2337,5,Life,0,22,0,2512,18,Other,Low,0
CUST_2338,5,Health,4,16,5,862,69,Male,Medium,0
CUST_2339,2,Health,6,37,1,4724,72,Other,Medium,1
CUST_2340,10,Health,8,41,0,1254,41,Female,Low,0
CUST_2341,9,Auto,8,51,2,1155,69,Female,Medium,1
CUST_2342,4,Life,6,57,1,1673,79,Other,Medium,0
CUST_2343,9,Auto,10,54,2,1633,56,Male,Low,1
CUST_2344,6,Auto,9,6,0,811,19,Female,Medium,1
CUST_2345,8,Auto,8,2,0,1988,22,Male,Medium,1
CUST_2346,10,Health,10,25,2,1106,76,Other,Medium,0
CUST_2347,3,Life,9,55,1,3295,44,Male,High,0
CUST_2348,9,Health,0,46,0,1289,77,Other,Low,0
CUST_2349,3,Health,8,31,5,1634,35,Male,Medium,1
CUST_2350,7,Auto,7,15,3,4659,39,Male,High,0
CUST_2351,3,Life,6,15,3,3399,32,Male,High,0
CUST_2352,10,Health,3,14,2,1141,81,Female,Low,0
CUST_2353,1,Auto,4,59,0,2222,67,Other,Low,1
CUST_2354,2,Life,10,34,1,3639,53,Female,Low,0
CUST_2355,7,Auto,2,12,1,4674,19,Female,High,1
CUST_2356,6,Life,7,29,2,2784,45,Female,Low,0
CUST_2357,2,Health,2,25,1,762,69,Female,Low,0
CUST_2358,6,Auto,4,21,4,3159,26,Other,High,0
CUST_2359,10,Life,7,53,2,2881,54,Male,Low,0
CUST_2360,10,Life,7,14,4,1386,63,Male,High,0
CUST_2361,6,Life,1,49,2,3676,56,Male,Medium,0
CUST_2362,3,Life,1,19,3,3219,50,Male,Medium,0
CUST_2363,8,Life,5,35,3,1853,21,Male,High,0
CUST_2364,5,Auto,7,43,0,2383,41,Male,Low,0
CUST_2365,8,Auto,8,4,1,4502,28,Other,Low,1
CUST_2366,9,Auto,7,55,5,564,64,Male,Medium,1
CUST_2367,8,Auto,3,12,5,510,66,Other,High,1
CUST_2368,2,Auto,7,45,4,4902,60,Other,High,1
CUST_2369,6,Auto,8,20,3,4202,20,Female,Medium,1
CUST_2370,6,Health,1,37,5,4580,59,Female,Medium,0
CUST_2371,4,Health,5,25,0,4400,84,Male,High,0
CUST_2372,4,Auto,6,26,0,3545,53,Male,High,0
CUST_2373,4,Life,1,34,4,1133,56,Other,Medium,0
CUST_2374,2,Life,6,40,2,941,27,Male,Medium,1
CUST_2375,8,Life,2,37,5,878,52,Male,Medium,0
CUST_2376,10,Auto,1,46,5,2184,40,Male,Low,0
CUST_2377,4,Life,7,11,4,1941,34,Female,Medium,0
CUST_2378,2,Health,3,16,1,1797,46,Female,Low,0
CUST_2379,4,Life,6,36,5,4030,59,Male,Medium,0
CUST_2380,5,Life,7,24,4,717,69,Male,Medium,0
CUST_2381,8,Health,1,36,3,4397,22,Male,High,0
CUST_2382,6,Auto,3,23,0,2481,35,Other,Low,0
CUST_2383,7,Health,8,47,2,2850,35,Female,Low,0
CUST_2384,2,Auto,7,22,2,4303,47,Male,Medium,1
CUST_2385,10,Life,3,48,1,4673,63,Male,Medium,0
CUST_2386,7,Health,1,12,4,2850,26,Female,High,0
CUST_2387,2,Health,4,2,3,2464,28,Female,Low,0
CUST_2388,8,Life,0,5,4,1816,80,Other,Low,1
CUST_2389,7,Health,10,1,3,3991,56,Other,Medium,0
CUST_2390,6,Health,3,44,3,4331,83,Female,Low,0
CUST_2391,1,Health,1,60,0,2601,69,Male,Medium,0
CUST_2392,3,Auto,9,8,1,4857,42,Other,Low,0
CUST_2393,2,Auto,1,41,5,3036,71,Other,Medium,1
CUST_2394,1,Health,6,45,4,3958,49,Male,Medium,0
CUST_2395,1,Life,6,58,3,2729,23,Male,Medium,0
CUST_2396,1,Life,6,45,3,2295,62,Other,Medium,0
CUST_2397,3,Auto,1,60,3,1135,50,Male,Low,0
CUST_2398,8,Health,6,52,3,1006,68,Male,Low,0
CUST_2399,9,Auto,2,44,1,2210,22,Female,Medium,0
CUST_2400,7,Health,4,24,0,1649,78,Female,Low,0
CUST_2401,5,Health,10,44,5,2288,18,Other,Medium,0
CUST_2402,10,Health,10,20,1,2400,51,Male,Low,0
CUST_2403,10,Health,6,20,2,4962,47,Other,Medium,0
CUST_2404,6,Auto,9,50,2,3399,61,Female,High,1
CUST_2405,9,Life,8,20,5,2609,31,Male,High,0
CUST_2406,8,Life,8,36,2,2488,80,Male,High,0
CUST_2407,1,Auto,9,55,3,4158,65,Male,Low,1
CUST_2408,1,Life,10,20,0,4060,42,Other,High,0
CUST_2409,6,Auto,6,32,2,4441,28,Female,Low,0
CUST_2410,2,Auto,7,39,5,2434,74,Female,Low,0
CUST_2411,3,Life,6,10,1,951,38,Female,Low,1
CUST_2412,6,Auto,2,1,0,3412,72,Female,Low,0
CUST_2413,4,Auto,1,29,2,4989,26,Male,Low,0
CUST_2414,9,Life,8,18,5,3308,22,Female,Medium,1
CUST_2415,1,Auto,2,4,1,4907,51,Other,Low,1
CUST_2416,7,Auto,2,24,5,1925,59,Female,Low,1
CUST_2417,4,Life,4,7,4,1132,68,Male,Low,0
CUST_2418,2,Health,7,52,5,3963,43,Female,Low,0
CUST_2419,10,Auto,9,47,1,2774,27,Female,Medium,1
CUST_2420,1,Life,10,53,5,3295,50,Female,Medium,1
CUST_2421,6,Life,10,45,2,3937,75,Female,Medium,0
CUST_2422,4,Auto,2,36,4,4968,68,Other,Low,0
CUST_2423,8,Auto,2,55,5,1716,31,Other,Medium,1
CUST_2424,7,Auto,4,30,4,1635,40,Other,Medium,0
CUST_2425,10,Health,7,1,4,2723,71,Male,Low,0
CUST_2426,4,Auto,6,13,5,2187,60,Female,Medium,0
CUST_2427,3,Life,10,44,2,1263,24,Female,High,0
CUST_2428,9,Auto,8,9,1,1615,85,Other,High,1
CUST_2429,8,Auto,6,11,0,1154,80,Female,Medium,1
CUST_2430,10,Health,7,7,1,1722,64,Male,Medium,0
CUST_2431,3,Health,0,47,0,3414,60,Other,High,0
CUST_2432,8,Auto,10,42,0,3495,82,Other,Medium,0
CUST_2433,5,Life,7,29,4,4607,58,Male,Medium,0
CUST_2434,7,Health,1,30,2,4610,42,Female,Medium,0
CUST_2435,3,Health,6,22,4,4757,78,Male,Low,0
CUST_2436,3,Life,7,40,0,2101,79,Other,Low,0
CUST_2437,7,Life,1,40,2,1879,83,Other,Low,0
CUST_2438,9,Health,10,4,0,2187,28,Female,High,0
CUST_2439,10,Auto,4,9,0,671,72,Female,High,0
CUST_2440,8,Auto,8,23,1,4409,71,Other,Medium,0
CUST_2441,6,Life,10,50,2,4951,83,Female,High,0
CUST_2442,4,Health,9,17,0,1478,23,Male,Medium,0
CUST_2443,2,Auto,5,48,5,2689,69,Male,Low,1
CUST_2444,2,Health,7,58,3,1409,60,Other,Low,0
CUST_2445,6,Auto,9,41,0,1545,27,Other,Medium,1
CUST_2446,3,Life,2,39,1,3202,31,Other,High,0
CUST_2447,5,Life,5,34,3,4328,82,Male,Low,0
CUST_2448,4,Auto,7,16,5,669,75,Other,Medium,0
CUST_2449,9,Auto,8,37,2,3879,54,Male,Medium,0
CUST_2450,8,Health,5,5,1,4190,56,Female,High,0
CUST_2451,3,Health,2,2,1,979,78,Other,Low,1
CUST_2452,1,Auto,3,14,3,4245,42,Male,Low,1
CUST_2453,8,Auto,5,12,5,4581,41,Male,High,0
CUST_2454,6,Auto,2,1,1,2027,28,Female,High,1
CUST_2455,8,Health,9,45,1,2958,78,Male,Medium,1
CUST_2456,10,Health,8,18,0,2577,75,Female,Low,0
CUST_2457,4,Life,0,7,1,3314,83,Male,High,0
CUST_2458,2,Health,0,47,2,2961,59,Male,High,1
CUST_2459,5,Health,9,4,5,4341,55,Other,Medium,1
CUST_2460,5,Health,3,15,1,3169,58,Other,Medium,0
CUST_2461,5,Auto,4,41,2,4088,77,Female,High,0
CUST_2462,10,Auto,1,32,0,1068,54,Other,High,1
CUST_2463,5,Health,3,9,2,1344,79,Other,High,0
CUST_2464,2,Auto,7,33,5,2388,77,Other,High,0
CUST_2465,10,Health,3,49,3,1402,20,Female,Low,0
CUST_2466,10,Auto,4,5,0,3562,68,Female,Low,0
CUST_2467,7,Health,5,4,4,3901,23,Male,Medium,0
CUST_2468,5,Health,4,10,4,4812,84,Other,Medium,1
CUST_2469,6,Life,2,59,3,4485,61,Other,Low,0
CUST_2470,10,Auto,4,49,3,2227,61,Other,Medium,0
CUST_2471,7,Health,7,57,1,1459,82,Male,Low,0
CUST_2472,3,Health,1,39,0,839,42,Female,High,0
CUST_2473,5,Life,1,30,3,1569,57,Other,Medium,0
CUST_2474,4,Life,5,12,3,2945,65,Other,High,0
CUST_2475,9,Life,5,39,4,1788,71,Other,Medium,0
CUST_2476,5,Auto,8,22,5,3671,54,Other,High,1
CUST_2477,1,Auto,2,53,5,2922,47,Other,High,0
CUST_2478,10,Health,2,54,5,3099,39,Male,High,0
CUST_2479,3,Auto,1,29,2,4016,77,Other,High,0
CUST_2480,8,Life,8,21,5,2390,64,Other,High,0
CUST_2481,8,Auto,1,23,1,2791,57,Male,High,1
CUST_2482,2,Auto,9,57,5,4001,28,Male,High,1
CUST_2483,6,Auto,5,8,4,4828,27,Female,High,1
CUST_2484,8,Health,1,10,1,2848,59,Male,Low,0
CUST_2485,4,Auto,7,28,0,3540,72,Male,High,1
CUST_2486,7,Life,1,14,0,4706,64,Female,Low,0
CUST_2487,9,Auto,9,30,0,2250,37,Female,Medium,1
CUST_2488,6,Life,0,4,3,1315,78,Other,Low,0
CUST_2489,1,Life,7,42,1,602,76,Male,High,1
CUST_2490,8,Health,0,4,3,619,24,Female,High,0
CUST_2491,1,Health,6,32,2,2075,28,Male,High,0
CUST_2492,6,Life,7,49,4,3336,62,Other,Low,0
CUST_2493,2,Life,7,39,1,3325,67,Male,Medium,1
CUST_2494,9,Life,10,28,0,4624,38,Male,High,0
CUST_2495,3,Auto,6,50,5,4401,67,Other,Medium,0
CUST_2496,6,Life,10,60,2,1607,69,Female,Low,0
CUST_2497,2,Auto,9,60,0,3596,28,Female,Medium,1
CUST_2498,2,Life,3,42,3,2059,25,Female,Medium,0
CUST_2499,1,Auto,1,48,2,2035,65,Other,High,1
CUST_2500,4,Health,3,14,0,4379,34,Other,Medium,0
CUST_2501,2,Auto,1,14,5,3366,75,Male,Low,1
CUST_2502,9,Life,6,45,3,782,37,Female,High,0
CUST_2503,7,Health,4,2,5,2034,21,Other,Medium,0
CUST_2504,8,Health,5,51,4,4521,23,Other,Low,0
CUST_2505,3,Health,3,12,3,1081,59,Other,Low,1
CUST_2506,1,Health,8,11,1,1766,50,Female,Low,0
CUST_2507,8,Life,3,23,0,3685,68,Other,Low,0
CUST_2508,6,Life,3,7,1,3004,48,Female,High,0
CUST_2509,10,Health,6,30,1,2009,31,Other,High,0
CUST_2510,2,Life,4,25,2,1404,72,Male,Medium,0
CUST_2511,5,Health,2,28,5,554,53,Male,Low,0
CUST_2512,5,Life,5,28,0,1917,70,Other,Low,0
CUST_2513,6,Life,5,54,5,2427,23,Male,High,0
CUST_2514,7,Health,0,35,5,4095,69,Male,Low,0
CUST_2515,7,Health,3,40,2,1830,69,Other,High,0
CUST_2516,2,Health,5,40,4,4729,57,Female,Medium,0
CUST_2517,10,Health,3,12,3,4983,43,Female,Low,0
CUST_2518,7,Life,3,8,0,754,38,Other,High,0
CUST_2519,7,Auto,2,58,4,4502,48,Male,High,0
CUST_2520,8,Auto,1,11,3,2543,80,Female,Medium,0
CUST_2521,7,Life,0,32,5,4061,60,Male,High,0
CUST_2522,1,Auto,1,19,5,3892,60,Other,Low,1
CUST_2523,2,Health,2,27,5,3019,44,Other,Medium,0
CUST_2524,6,Life,5,11,2,4543,83,Other,Low,0
CUST_2525,1,Health,4,7,0,842,84,Female,Medium,1
CUST_2526,5,Life,6,55,4,3602,43,Female,High,0
CUST_2527,4,Health,7,14,3,3063,46,Male,Medium,0
CUST_2528,5,Life,5,14,3,521,47,Other,High,0
CUST_2529,1,Life,9,20,1,1458,29,Other,High,0
CUST_2530,2,Life,1,24,3,3815,51,Other,Low,1
CUST_2531,1,Health,4,37,0,2688,49,Other,Medium,0
CUST_2532,3,Health,9,57,2,2307,37,Other,Medium,0
CUST_2533,7,Life,9,46,2,2463,63,Female,Medium,0
CUST_2534,6,Auto,10,23,3,3330,54,Male,Medium,1
CUST_2535,6,Auto,9,36,0,3891,83,Other,Low,1
CUST_2536,8,Life,5,12,3,1675,59,Female,High,0
CUST_2537,7,Life,9,41,2,2047,39,Male,Medium,1
CUST_2538,5,Life,7,40,5,3230,82,Other,Medium,0
CUST_2539,8,Life,7,24,4,718,40,Female,Medium,0
CUST_2540,6,Life,0,26,5,1910,19,Other,Medium,0
CUST_2541,7,Life,3,60,3,1099,68,Male,Medium,0
CUST_2542,7,Auto,1,23,4,1133,72,Male,High,0
CUST_2543,6,Life,7,26,3,1489,73,Other,Medium,0
CUST_2544,8,Health,0,11,1,4667,59,Other,Medium,0
CUST_2545,4,Life,5,5,1,4363,44,Female,High,1
CUST_2546,3,Health,6,38,3,543,51,Other,Low,0
CUST_2547,10,Life,8,11,4,861,81,Female,Low,1
CUST_2548,8,Life,10,39,2,533,75,Male,Low,1
CUST_2549,8,Health,2,60,5,828,29,Male,Low,0
CUST_2550,5,Health,5,47,3,4903,22,Other,Low,0
CUST_2551,2,Auto,8,21,3,1646,20,Male,Low,1
CUST_2552,1,Auto,3,55,0,1964,20,Male,Medium,1
CUST_2553,6,Auto,2,39,5,1547,37,Female,Low,0
CUST_2554,1,Life,0,3,3,951,28,Male,Low,0
CUST_2555,7,Auto,1,38,0,3440,18,Female,High,0
CUST_2556,9,Health,4,58,1,2431,23,Other,Low,0
CUST_2557,6,Health,3,47,0,1575,20,Male,High,0
CUST_2558,10,Auto,5,37,4,1866,44,Male,High,0
CUST_2559,1,Auto,4,20,4,848,39,Other,Low,1
CUST_2560,3,Health,5,56,4,4938,71,Other,Medium,0
CUST_2561,4,Auto,6,20,1,2425,69,Female,High,0
CUST_2562,4,Auto,3,5,5,3443,70,Other,Medium,0
CUST_2563,1,Health,6,49,5,3641,29,Other,High,0
CUST_2564,10,Life,7,20,4,903,77,Other,High,0
CUST_2565,5,Life,9,32,0,4834,19,Other,Low,0
CUST_2566,7,Auto,8,24,3,4828,83,Female,Low,1
CUST_2567,3,Auto,8,59,3,748,83,Other,Low,0
CUST_2568,2,Health,10,14,5,2887,69,Female,Medium,1
CUST_2569,5,Auto,3,49,5,3978,50,Male,High,0
CUST_2570,8,Auto,6,29,3,3637,57,Male,High,0
CUST_2571,1,Auto,8,28,0,1080,26,Female,High,1
CUST_2572,7,Auto,6,55,5,4161,68,Male,Medium,0
CUST_2573,2,Health,3,13,3,1454,36,Male,Medium,0
CUST_2574,7,Health,6,49,5,627,81,Male,Low,0
CUST_2575,6,Health,10,29,0,1254,80,Male,High,0
CUST_2576,4,Health,4,49,0,2842,70,Male,High,0
CUST_2577,8,Health,10,36,1,4351,62,Other,High,0
CUST_2578,4,Health,4,59,1,4895,18,Other,Low,0
CUST_2579,1,Health,4,46,5,1985,36,Other,Low,1
CUST_2580,6,Auto,9,53,3,2659,55,Female,Low,1
CUST_2581,4,Life,8,12,4,4315,38,Female,Low,1
CUST_2582,5,Life,1,23,3,3387,63,Other,Medium,0
CUST_2583,3,Health,0,27,1,1316,25,Female,Low,0
CUST_2584,9,Health,10,60,5,1497,28,Male,Low,0
CUST_2585,10,Life,6,19,2,4490,37,Other,Low,0
CUST_2586,1,Auto,3,50,2,2068,35,Other,High,0
CUST_2587,8,Health,2,33,2,860,32,Male,High,0
CUST_2588,9,Auto,6,23,1,3712,64,Male,Medium,0
CUST_2589,2,Life,7,35,3,3930,43,Female,High,0
CUST_2590,7,Auto,3,28,4,3155,65,Other,Low,0
CUST_2591,3,Health,9,59,2,977,43,Female,Low,0
CUST_2592,10,Auto,2,20,1,3800,76,Other,Medium,0
CUST_2593,4,Auto,10,32,0,4718,59,Male,High,1
CUST_2594,1,Health,0,28,5,4848,38,Other,Medium,0
CUST_2595,10,Auto,6,27,0,4617,79,Male,High,1
CUST_2596,7,Life,0,38,1,3490,27,Female,High,0
CUST_2597,2,Auto,4,23,4,4285,77,Male,Medium,1
CUST_2598,6,Auto,2,58,4,4019,68,Male,Medium,1
CUST_2599,1,Auto,9,43,3,817,68,Male,Medium,1
CUST_2600,8,Health,4,21,4,1997,32,Female,Low,0
CUST_2601,2,Life,2,44,5,4308,66,Female,Low,0
CUST_2602,1,Auto,9,32,0,2112,39,Other,Low,1
CUST_2603,7,Auto,9,32,3,1492,54,Female,Medium,1
CUST_2604,7,Health,2,47,2,3979,35,Female,Medium,0
CUST_2605,2,Auto,1,1,3,662,42,Female,High,1
CUST_2606,7,Health,1,21,2,2454,45,Female,High,0
CUST_2607,10,Auto,9,8,4,3353,85,Female,Low,0
CUST_2608,1,Life,2,36,2,935,21,Male,Low,0
CUST_2609,4,Auto,4,27,5,1759,32,Male,Low,0
CUST_2610,7,Auto,7,56,4,3001,24,Other,High,0
CUST_2611,8,Life,4,24,0,3287,78,Female,Low,0
CUST_2612,1,Auto,3,54,5,627,23,Male,Low,1
CUST_2613,6,Life,10,4,4,3726,32,Other,Medium,0
CUST_2614,10,Health,10,26,3,2132,74,Other,Medium,0
CUST_2615,1,Life,5,30,4,1537,77,Female,Low,0
CUST_2616,5,Life,0,39,5,4293,55,Male,Medium,0
CUST_2617,2,Life,6,47,5,998,57,Female,Low,1
CUST_2618,2,Auto,9,50,2,3362,68,Female,Low,1
CUST_2619,8,Life,10,38,4,1765,20,Male,High,0
CUST_2620,10,Life,7,27,5,2755,46,Female,Low,0
CUST_2621,8,Life,8,60,4,1221,55,Male,Medium,1
CUST_2622,8,Life,2,18,3,4001,66,Male,Low,0
CUST_2623,10,Health,0,56,5,2606,51,Male,Medium,0
CUST_2624,7,Life,9,22,2,3071,32,Female,Low,0
CUST_2625,4,Auto,9,5,4,4032,80,Male,Low,1
CUST_2626,2,Auto,3,7,5,2955,59,Male,Medium,1
CUST_2627,10,Auto,8,24,1,3625,19,Male,Medium,1
CUST_2628,10,Health,7,38,5,4897,76,Other,Medium,0
CUST_2629,5,Life,2,42,1,3905,43,Other,Medium,0
CUST_2630,7,Auto,1,1,0,3603,30,Female,High,1
CUST_2631,8,Health,1,21,1,4324,34,Other,Medium,0
CUST_2632,1,Health,2,40,5,3748,44,Male,High,1
CUST_2633,10,Life,0,9,4,2583,46,Female,Medium,0
CUST_2634,10,Auto,3,56,1,3872,32,Female,Medium,0
CUST_2635,7,Auto,8,54,1,1483,58,Other,High,1
CUST_2636,1,Health,2,22,3,2777,46,Other,Low,0
CUST_2637,9,Health,9,27,4,1858,52,Female,Medium,0
CUST_2638,8,Life,9,33,3,4637,81,Male,Low,0
CUST_2639,5,Health,8,30,4,2998,66,Female,High,1
CUST_2640,10,Health,3,1,3,568,40,Female,Low,1
CUST_2641,7,Auto,9,20,0,642,31,Male,Low,0
CUST_2642,2,Auto,9,56,5,541,80,Male,Low,1
CUST_2643,3,Auto,0,11,5,610,54,Female,Medium,1
CUST_2644,3,Auto,1,28,1,1398,27,Other,Medium,1
CUST_2645,10,Health,5,17,3,2234,21,Other,High,0
CUST_2646,9,Auto,0,25,2,4133,46,Male,Medium,0
CUST_2647,4,Life,10,40,2,2655,75,Other,High,0
CUST_2648,1,Health,10,32,5,2067,62,Male,Medium,1
CUST_2649,9,Life,5,40,3,4164,31,Male,Medium,0
CUST_2650,8,Auto,9,23,4,4682,56,Female,Medium,1
CUST_2651,9,Auto,5,3,2,2721,31,Female,Medium,1
CUST_2652,9,Life,4,55,2,4506,66,Other,High,0
CUST_2653,5,Life,7,47,2,1299,53,Female,Low,0
CUST_2654,8,Auto,6,35,3,641,70,Male,Medium,0
CUST_2655,8,Life,1,4,5,4388,67,Female,High,0
CUST_2656,10,Health,6,51,5,2468,85,Male,High,0
CUST_2657,9,Health,8,50,3,4658,41,Female,Low,0
CUST_2658,9,Health,0,20,2,1960,42,Male,Medium,0
CUST_2659,9,Auto,10,45,1,2060,76,Female,Medium,1
CUST_2660,3,Health,6,26,0,1978,42,Male,Medium,0
CUST_2661,5,Auto,8,27,4,1706,34,Female,Medium,1
CUST_2662,4,Auto,0,54,1,3163,74,Other,High,1
CUST_2663,8,Health,3,1,2,4941,85,Female,High,0
CUST_2664,6,Auto,0,45,5,2326,68,Female,Low,0
CUST_2665,10,Health,4,41,3,2328,22,Female,Medium,0
CUST_2666,7,Health,0,25,2,4439,38,Male,Low,0
CUST_2667,9,Auto,0,15,1,4002,85,Male,High,0
CUST_2668,7,Life,5,33,0,1847,55,Male,Medium,0
CUST_2669,9,Health,10,46,4,1657,70,Female,Medium,1
CUST_2670,7,Auto,4,51,0,2212,45,Male,Low,0
CUST_2671,3,Auto,6,53,1,2427,64,Other,Low,0
CUST_2672,8,Auto,8,54,1,2700,64,Other,Low,1
CUST_2673,5,Health,0,12,1,3199,63,Male,Medium,0
CUST_2674,9,Auto,1,33,1,863,20,Other,Low,0
CUST_2675,3,Health,3,24,2,1447,26,Male,Low,0
CUST_2676,4,Life,1,3,3,3304,36,Female,Medium,0
CUST_2677,1,Health,4,46,2,2760,26,Male,Low,1
CUST_2678,1,Life,3,19,0,1471,28,Other,Medium,0
CUST_2679,10,Life,3,7,2,4356,51,Other,Medium,1
CUST_2680,8,Health,6,27,0,4545,62,Other,Low,0
CUST_2681,2,Health,0,10,1,3816,34,Male,Low,0
CUST_2682,6,Health,5,49,1,3523,59,Male,High,0
CUST_2683,5,Life,7,30,3,4283,42,Other,Low,0
CUST_2684,8,Health,4,22,3,4915,61,Other,High,0
CUST_2685,6,Auto,3,1,2,3953,64,Male,High,1
CUST_2686,10,Health,2,55,1,4080,48,Male,Medium,0
CUST_2687,6,Health,1,52,5,1143,18,Other,Medium,0
CUST_2688,1,Auto,1,41,2,846,28,Male,Low,0
CUST_2689,2,Health,1,41,5,913,67,Male,Low,0
CUST_2690,4,Life,5,11,0,792,64,Male,High,0
CUST_2691,4,Health,4,2,4,655,52,Male,Medium,0
CUST_2692,7,Health,9,41,2,3379,80,Male,High,1
CUST_2693,8,Life,5,40,2,1206,25,Female,Medium,0
CUST_2694,3,Life,9,11,2,1504,61,Male,Low,1
CUST_2695,2,Health,10,12,5,4839,55,Female,Medium,1
CUST_2696,2,Auto,10,22,5,3622,50,Other,Medium,1
CUST_2697,6,Life,10,12,5,1832,64,Female,Medium,1
CUST_2698,7,Health,9,8,3,2696,30,Other,Low,1
CUST_2699,8,Health,2,12,1,4592,51,Male,High,0
CUST_2700,9,Auto,9,50,0,2455,58,Male,High,0
CUST_2701,2,Health,1,50,2,2263,36,Other,Low,0
